timestamp,D10005,D10006,D40000,D40004,D40012,D40013,D40018,D40019,D40100,D40104,D40112,D40113,D40118,D40119,D40200,D40204,D40212,D40213,D40218,D40219,D40300,D40304,D40312,D40313,D40318,D40319,D40400,D40404,D40412,D40413,D40418,D40419,D40500,D40504,D40512,D40513,D40518,D40519,D40600,D40604,D40612,D40613,D40618,D40619,X1000,X1001,X1004,X1007,X1008,X1009,X4106,X4107,X4108,X4109,X4110,X4111,X1010,X1011,X1012,X4447,X4671,X1249,X4682,X4683,X4684,X4685,X4686,X4687
2025-07-30T16:22:42.7,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,6372028,120000,0,196608,262147,4,6343456,120000,0,196608,393222,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:44.1,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,6085450,120000,0,196608,262147,4,6058834,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:45.5,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,5802783,120000,0,196608,262147,4,5776345,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:46.9,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,5528828,120000,0,196608,262147,4,5498301,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:48.3,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,5245095,120000,0,196608,262147,4,5219723,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:49.6,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,4972917,120000,0,196608,262147,4,4948967,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:51.1,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,4695406,120000,0,196608,262148,4,4670034,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:52.5,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,4402428,120000,0,196608,262148,4,4377412,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:53.9,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,4120295,120000,0,196608,262148,4,4093323,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:55.4,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,3835139,120000,0,196608,262148,4,3810301,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:56.8,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,3549272,120000,0,196608,262148,4,3524079,120000,0,196608,393221,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:58.1,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,3271406,120000,0,196608,262147,4,3245856,120000,0,196608,393220,6,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:22:59.6,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,2999228,120000,0,196608,262147,4,2970656,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:00.9,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,2712472,120000,0,196608,262147,4,2687812,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:02.3,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,2436206,120000,0,196608,262147,4,2411723,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:03.7,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,2163139,120000,0,196608,196611,3,2140256,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:05.1,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,1890783,120000,0,196608,196611,3,1865767,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:06.5,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,1604917,120000,0,196608,196611,3,1580434,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:07.8,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,1325450,120000,0,196608,262147,4,1300434,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:09.2,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,1055583,120000,0,196608,262147,4,1028079,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:10.7,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,774695,120000,0,196608,262147,4,743101,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:12.1,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,488828,120000,0,196608,262147,4,460256,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:13.5,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,208828,120000,0,196608,262147,4,179190,120000,0,196608,327684,5,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:14.9,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,30539,6000,0,4390912,262147,4,27701,6000,0,4390912,720900,11,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:16.4,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,16468,6000,0,4390912,262146,4,13505,6000,0,4390912,720901,11,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:17.8,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,1846,6000,0,4390912,262146,4,-1178,6000,0,4390912,720902,11,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:19.2,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,0,0,0,4390912,262146,4,0,0,0,4390912,720902,11,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:20.6,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,0,0,0,4390912,262146,4,0,0,0,4390912,720903,11,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:22.0,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,0,0,0,4390912,2359298,36,94933,719999,0,196608,4587530,70,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:23.4,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,1672533,720000,0,196608,4521999,69,1829333,719999,0,196608,4587539,70,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:24.8,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,3355733,720000,0,196608,4522003,69,3494399,720009,0,196608,4587543,70,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:26.3,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,5008000,720000,0,196608,4522005,69,5148799,719999,0,196608,4587546,70,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:27.7,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,6732800,720000,0,196608,4522006,69,6864000,719999,0,196608,4587548,70,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:29.0,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,8402133,720000,0,196608,4522007,69,8562133,719999,0,196608,4587549,70,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:30.4,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,9600000,0,0,196608,4522007,69,9600000,0,0,196608,4587549,70,5,0,0,196608,65537,1,0,0,0,196608,3735609,57,0,0,0,196608,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:31.9,0,-1,0,0,0,4390912,393222,6,0,0,0,4390912,851981,13,9600000,0,0,196608,4522004,69,9600000,0,0,196608,4587546,70,5,0,0,196608,65537,1,-5600,120000,0,196608,4653113,73,-28533,120000,0,196608,4522037,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:33.3,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,4522001,69,9600000,0,0,196608,4587544,70,5,0,0,196608,65537,1,-59951,6000,0,4390912,4784187,73,-53808,6000,0,4390912,4522039,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:34.7,0,-1,-122000,0,0,4390912,2621449,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,4521999,69,9600000,0,0,196608,4587542,70,5,0,0,196608,65536,1,-74608,6000,0,4390912,4784188,73,-68297,6000,0,4390912,4522041,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:36.1,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,4521997,69,9600000,0,0,196608,4587541,70,-55017,120000,0,196608,1769475,27,50000,0,0,4390912,4784188,73,50000,0,0,4390912,4522040,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:37.5,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,327692,5,9600000,0,0,196608,1048596,16,-168746,6000,0,4390912,1769476,27,50000,0,0,4390912,4784187,73,50000,0,0,4390912,4522040,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:38.9,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,327691,5,9600000,0,0,196608,1048595,16,-182443,6000,0,4390912,1769477,27,50000,0,0,4390912,4784187,73,50000,0,0,4390912,4522039,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:40.3,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,327690,5,9600000,0,0,196608,1048594,16,-196950,6000,0,4390912,1769478,27,50000,0,0,4390912,4784186,73,50000,0,0,4390912,4522039,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:41.7,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,327689,5,9600000,0,0,196608,1048594,16,200000,0,0,196608,4194314,64,50000,0,0,4390912,4784186,73,50000,0,0,4390912,4522038,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:43.1,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,327688,5,9600000,0,0,196608,1048593,16,200000,0,0,196608,4194313,64,50000,0,0,4390912,4784185,73,50000,0,0,4390912,4522038,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:44.5,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,327687,5,9600000,0,0,196608,1048593,16,200000,0,0,196608,4194312,64,50000,0,0,4390912,4784185,73,50000,0,0,4390912,4522038,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:45.9,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,2228238,34,9600000,0,0,196608,327687,5,9600000,0,0,196608,1048593,16,200000,0,0,196608,4194311,64,50000,0,0,4390912,4784185,73,50000,0,0,4390912,4522038,69,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:47.4,0,-1,-122000,0,0,4390912,2621448,40,-122000,0,0,4390912,851982,13,9600000,0,0,196608,327687,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,4194310,64,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:48.8,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,4194309,64,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:50.3,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,4194308,64,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:51.7,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,4194308,64,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:53.1,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,4194307,64,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:54.5,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,4194307,64,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:55.9,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,2,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:57.3,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,2,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:23:58.7,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,2,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:00.0,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,1,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:01.4,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,1,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:02.8,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327686,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,1,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:04.1,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,1,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:05.5,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,1,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:06.9,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:08.4,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:09.9,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:11.3,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:12.8,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:14.2,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:15.7,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:17.1,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:18.6,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:20.0,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:21.4,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:22.9,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:24.4,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:25.9,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
2025-07-30T16:24:27.4,0,-1,-122000,0,0,4390912,458760,7,-122000,0,0,4390912,851981,13,9600000,0,0,196608,327685,5,9600000,0,0,196608,1048592,16,200000,0,0,196608,0,0,50000,0,0,4390912,3735609,57,50000,0,0,4390912,3473461,53,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
